URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/c80-practice-codes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.72",PracticeSettingCodeValueSet,Practice Setting Code Value Set,"This is the code representing the clinical specialty of the clinician or provider who interacted with, treated, or provided a service to/for the patient. The value set used for clinical specialty has been limited by HITSP to the value set reproduced from HITSP C80 Table 2-149 Clinical Specialty Value Set Definition.","StructureDefinition/RS-DocumentReference","SCT"
http://hl7.org/fhir/ValueSet/claim-careteamrole,4.0.1,draft,"2.16.840.1.113883.4.642.3.586",ClaimCareTeamRoleCodes,Claim Care Team Role Codes,"This value set includes sample Claim Care Team Role codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-exception,4.0.1,draft,"2.16.840.1.113883.4.642.3.580",ExceptionCodes,Exception Codes,"This value set includes sample Exception codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-informationcategory,4.0.1,draft,"2.16.840.1.113883.4.642.3.582",ClaimInformationCategoryCodes,Claim Information Category Codes,"This value set includes sample Information Category codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-modifiers,4.0.1,draft,"2.16.840.1.113883.4.642.3.536",ModifierTypeCodes,Modifier type Codes,"This value set includes sample Modifier type codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-subtype,4.0.1,draft,"2.16.840.1.113883.4.642.3.566",ExampleClaimSubTypeCodes,Example Claim SubType Codes,"This value set includes sample Claim SubType codes which are used to distinguish the claim types for example within type institutional there may be subtypes for emergency services, bed stay and transportation.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.558",ClaimTypeCodes,Claim Type Codes,"This value set includes Claim Type codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/claim-use,4.0.1,draft,"2.16.840.1.113883.4.642.3.544",Use,Use,"The purpose of the Claim: predetermination, preauthorization, claim.","StructureDefinition/RS-Claim","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/clinical-findings,4.0.1,draft,"2.16.840.1.113883.4.642.3.232",SNOMEDCTClinicalFindings,SNOMED CT Clinical Findings,"This value set includes all the ""Clinical finding"" [SNOMED CT](http://snomed.info/sct) codes - concepts where concept is-a 404684003 (Clinical finding (finding)).","StructureDefinition/RS-AllergyIntolerance","SCT"
http://hl7.org/fhir/ValueSet/composition-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.241",CompositionStatus,CompositionStatus,"The workflow/clinical status of the composition.","StructureDefinition/RS-DocumentReference","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/condition-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.162",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","StructureDefinition/RS-Condition","THO"
http://hl7.org/fhir/ValueSet/condition-clinical,4.0.1,draft,"2.16.840.1.113883.4.642.3.164",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","StructureDefinition/RS-Condition","THO"
http://hl7.org/fhir/ValueSet/condition-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.161",Condition/Problem/DiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/RS-Procedure,StructureDefinition/RS-MedicationStatement,StructureDefinition/RS-Condition","SCT"
http://hl7.org/fhir/ValueSet/condition-severity,4.0.1,draft,"2.16.840.1.113883.4.642.3.168",Condition/DiagnosisSeverity,Condition/Diagnosis Severity,"Preferred value set for Condition/Diagnosis severity grading.","StructureDefinition/RS-Condition","SCT"
http://hl7.org/fhir/ValueSet/condition-stage,4.0.1,draft,"2.16.840.1.113883.4.642.3.170",ConditionStage,Condition Stage,"Example value set for stages of cancer and other conditions.","StructureDefinition/RS-Condition","SCT"
http://hl7.org/fhir/ValueSet/condition-stage-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.171",ConditionStageType,Condition Stage Type,"Example value set for the type of stages of cancer and other conditions","StructureDefinition/RS-Condition","SCT"
http://hl7.org/fhir/ValueSet/condition-ver-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.166",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","StructureDefinition/RS-Condition","THO"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/RS-Observation-blood-pressure,StructureDefinition/RS-Observation-ec-firecracker,StructureDefinition/RS-Observation-urgency,StructureDefinition/RS-Observation-ec-drowning-type,StructureDefinition/RS-Observation-ec-sharp-object,StructureDefinition/RS-Observation-other-risk-factors,StructureDefinition/RS-Observation-how-many-patients,StructureDefinition/RS-Observation-pulse-rate,StructureDefinition/RS-Observation-respiratory-rate,StructureDefinition/RS-Observation-avulsion,StructureDefinition/RS-Observation-burn-4th,StructureDefinition/RS-Observation-time-enroute,StructureDefinition/RS-Observation-call-source,StructureDefinition/RS-Observation-mode-of-transport,StructureDefinition/RS-Observation-burn-3rd,StructureDefinition/RS-Observation-cyanosis,StructureDefinition/RS-Observation-time-departed,StructureDefinition/RS-Observation-traumatic-amputation,StructureDefinition/RS-Observation-other-injury,StructureDefinition/RS-Observation-injury-intent,StructureDefinition/RS-Observation-time-on-scene,StructureDefinition/RS-Observation-open-wound,StructureDefinition/RS-Observation-safety-accessories,StructureDefinition/RS-Observation,StructureDefinition/RS-Observation-ec-burns-agent,StructureDefinition/RS-Observation-ec-sexual-assault,StructureDefinition/RS-Observation-level-of-consciousness,StructureDefinition/RS-Observation-ec-gunshot-weapon,StructureDefinition/RS-Observation-date-received,StructureDefinition/RS-Observation-triage-priority,StructureDefinition/RS-Observation-how-many-vehicles,StructureDefinition/RS-Observation-activity-at-incident,StructureDefinition/RS-Observation-patients-vehicle,StructureDefinition/RS-Observation-position-of-patient,StructureDefinition/RS-Observation-ec-bites-stings-agent,StructureDefinition/RS-Observation-ec-fall-specifics,StructureDefinition/RS-Observation-ec-mauling-assault,StructureDefinition/RS-Observation-concussion,StructureDefinition/RS-Observation-ec-drowning,StructureDefinition/RS-Observation-burn-1st,StructureDefinition/RS-Observation-collision-vs-noncollision,StructureDefinition/RS-Observation-ec-bites-stings,StructureDefinition/RS-Observation-place-of-occurrence,StructureDefinition/RS-Observation-other-vehicle,StructureDefinition/RS-Observation-ec-burns,StructureDefinition/RS-Observation-burn-2nd,StructureDefinition/RS-Observation-ec-gunshot,StructureDefinition/RS-Observation-time-station-arrival,StructureDefinition/RS-Observation-time-hospital-arrival,StructureDefinition/RS-Observation-ec-chemical,StructureDefinition/RS-Observation-collision-type,StructureDefinition/RS-Observation-ec-chemical-agent,StructureDefinition/RS-Observation-traffic-investigator,StructureDefinition/RS-Observation-ec-drowning-other,StructureDefinition/RS-Observation-ec-other-specify,StructureDefinition/RS-Observation-ec-burns-other,StructureDefinition/RS-Observation-ec-fall,StructureDefinition/RS-Observation-abrasion,StructureDefinition/RS-Observation-ec-firecracker-type,StructureDefinition/RS-Observation-transport-vehicular-flag,StructureDefinition/RS-Observation-ec-hanging-strangulation,StructureDefinition/RS-Observation-body-temperature,StructureDefinition/RS-Observation-injury-datetime,StructureDefinition/RS-Observation-contusion,StructureDefinition/RS-Observation-multiple-injuries,StructureDefinition/RS-Observation-ec-other,StructureDefinition/RS-Observation-fracture-closed,StructureDefinition/RS-Observation-ec-sharp-object-specify,StructureDefinition/RS-Observation-pupils,StructureDefinition/RS-Observation-fracture-open,StructureDefinition/RS-Observation-reported-complaint,StructureDefinition/RS-Observation-ec-forces-of-nature,StructureDefinition/RS-Observation-gcs","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/RS-Location-Incident","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/device-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.425",ProcedureDeviceActionCodes,Procedure Device Action Codes,"Example codes indicating the change that happened to the device during the procedure.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/RS-Procedure","SCT"
http://hl7.org/fhir/ValueSet/device-kind,4.0.1,draft,"2.16.840.1.113883.4.642.3.208",FHIRDeviceTypes,FHIR Device Types,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/RS-Procedure","SCT"
http://hl7.org/fhir/ValueSet/diagnosis-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.49",DiagnosisRole,DiagnosisRole,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","StructureDefinition/RS-Encounter","THO"
http://hl7.org/fhir/ValueSet/document-classcodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.46",DocumentClassValueSet,Document Class Value Set,"This is the code specifying the high-level kind of document (e.g. Prescription, Discharge Summary, Report, etc.). Note: Class code for documents comes from LOINC, and is based upon one of the following:The type of service described by the document. It is described at a very high level in Section 7.3 of the LOINC Manual. The type study performed. It was determined by identifying modalities for study reports. The section of the chart where the document is placed. It was determined from the SETs created for Claims Attachment requests.","StructureDefinition/RS-DocumentReference","LOINC"
http://hl7.org/fhir/ValueSet/document-reference-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.7",DocumentReferenceStatus,DocumentReferenceStatus,"The status of the document reference.","StructureDefinition/RS-DocumentReference","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/document-relationship-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.244",DocumentRelationshipType,DocumentRelationshipType,"The type of relationship between documents.","StructureDefinition/RS-DocumentReference","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-admit-source,4.0.1,draft,"2.16.840.1.113883.4.642.3.257",AdmitSource,Admit source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","StructureDefinition/RS-Encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-diet,4.0.1,draft,"2.16.840.1.113883.4.642.3.255",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","StructureDefinition/RS-Encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-discharge-disposition,4.0.1,draft,"2.16.840.1.113883.4.642.3.259",DischargeDisposition,Discharge disposition,"This value set defines a set of codes that can be used to where the patient left the hospital.","StructureDefinition/RS-Encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.262",EncounterLocationStatus,EncounterLocationStatus,"The status of the location.","StructureDefinition/RS-Encounter","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-participant-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.250",ParticipantType,Participant type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","StructureDefinition/RS-Encounter","THO (V3),THO"
http://hl7.org/fhir/ValueSet/encounter-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.261",EncounterReasonCodes,Encounter Reason Codes,"This examples value set defines the set of codes that can be used to indicate reasons for an encounter.","StructureDefinition/RS-Encounter","SCT"
http://hl7.org/fhir/ValueSet/encounter-special-arrangements,4.0.1,draft,"2.16.840.1.113883.4.642.3.253",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","StructureDefinition/RS-Encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-special-courtesy,4.0.1,draft,"2.16.840.1.113883.4.642.3.252",SpecialCourtesy,Special courtesy,"This value set defines a set of codes that can be used to indicate special courtesies provided to the patient.","StructureDefinition/RS-Encounter","THO (V3)"
http://hl7.org/fhir/ValueSet/encounter-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.246",EncounterStatus,EncounterStatus,"Current state of the encounter.","StructureDefinition/RS-Encounter","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.248",EncounterType,Encounter type,"This example value set defines a set of codes that can be used to indicate the type of encounter: a specific code indicating type of service provided.","StructureDefinition/RS-Encounter","THO"
http://hl7.org/fhir/ValueSet/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.109",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","StructureDefinition/RS-Procedure","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/ex-benefitcategory,4.0.1,draft,"2.16.840.1.113883.4.642.3.1174",BenefitCategoryCodes,Benefit Category Codes,"This value set includes examples of Benefit Category codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/ex-diagnosis-on-admission,4.0.1,draft,"2.16.840.1.113883.4.642.3.1169",ExampleDiagnosisOnAdmissionCodes,Example Diagnosis on Admission Codes,"This value set includes example Diagnosis on Admission codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/ex-diagnosisrelatedgroup,4.0.1,draft,"2.16.840.1.113883.4.642.3.588",ExampleDiagnosisRelatedGroupCodes,Example Diagnosis Related Group Codes,"This value set includes example Diagnosis Related Group codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/ex-diagnosistype,4.0.1,draft,"2.16.840.1.113883.4.642.3.590",ExampleDiagnosisTypeCodes,Example Diagnosis Type Codes,"This value set includes example Diagnosis Type codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/ex-procedure-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.1387",ExampleProcedureTypeCodes,Example Procedure Type Codes,"This value set includes example Procedure Type codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/ex-program-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.576",ExampleProgramReasonCodes,Example Program Reason Codes,"This value set includes sample Program Reason Span codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/ex-revenue-center,4.0.1,draft,"2.16.840.1.113883.4.642.3.594",ExampleRevenueCenterCodes,Example Revenue Center Codes,"This value set includes sample Revenue Center codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/fm-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.592",FinancialResourceStatusCodes,Financial Resource Status Codes,"This value set includes Status codes.","StructureDefinition/RS-Claim","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/formatcodes,4.0.1,active,"1.3.6.1.4.1.19376.1.2.7.1",DocumentReferenceFormatCodeSet,DocumentReference Format Code Set,"The value set is defined to be the set of format codes defined by the IHE Technical Framework, and also including additional format codes defined by the    HL7. The value set is listed in HITSP C80 Table 2-153 Format Code Value Set Definition,    with additions published later by IHE as published    at http://wiki.ihe.net/index.php?title=IHE_Format_Codes   and with additions published later by HL7 as published at https://confluence.hl7.org/display/SD/Format+Codes+for+IHE+XDS.   This is the code specifying the technical format of the document. Along with the typeCode,    it should provide sufficient information to allow any potential document consumer to know    if it will be able to process the document. The code shall be sufficiently specific to    ensure processing/display by identifying a document encoding, structure and template. The actual list of codes here is incomplete","StructureDefinition/RS-DocumentReference","Other"
http://hl7.org/fhir/ValueSet/fundsreserve,4.0.1,draft,"2.16.840.1.113883.4.642.3.33",Funds Reservation Codes,FundsReserve,"This value set includes sample funds reservation type codes.","StructureDefinition/RS-Claim","THO"
http://hl7.org/fhir/ValueSet/icd-10,4.0.1,draft,"2.16.840.1.113883.4.642.3.531",ICD-10Codes,ICD-10 Codes,"This value set includes sample ICD-10 codes.","StructureDefinition/RS-Claim","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/icd-10-procedures,4.0.1,draft,"2.16.840.1.113883.4.642.3.574",ICD-10ProcedureCodes,ICD-10 Procedure Codes,"This value set includes sample ICD-10 Procedure codes.","StructureDefinition/RS-Claim","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/PH-RoadSafetyLogicalModel,StructureDefinition/RS-Patient","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/PH-RoadSafetyLogicalModel,StructureDefinition/RS-Patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/RS-Observation-blood-pressure,StructureDefinition/RS-Observation-ec-firecracker,StructureDefinition/RS-Observation-urgency,StructureDefinition/RS-Observation-ec-drowning-type,StructureDefinition/RS-Observation-ec-sharp-object,StructureDefinition/RS-Observation-other-risk-factors,StructureDefinition/RS-Observation-how-many-patients,StructureDefinition/RS-Observation-pulse-rate,StructureDefinition/RS-Observation-respiratory-rate,StructureDefinition/RS-Observation-avulsion,StructureDefinition/RS-Observation-burn-4th,StructureDefinition/RS-Location-Incident,StructureDefinition/RS-ServiceRequest,StructureDefinition/RS-Observation-time-enroute,StructureDefinition/RS-Observation-call-source,StructureDefinition/RS-Observation-mode-of-transport,StructureDefinition/RS-Observation-burn-3rd,StructureDefinition/RS-Observation-cyanosis,StructureDefinition/RS-Observation-time-departed,StructureDefinition/RS-Encounter,StructureDefinition/RS-Observation-traumatic-amputation,StructureDefinition/RS-Observation-other-injury,StructureDefinition/RS-Observation-injury-intent,StructureDefinition/RS-Observation-time-on-scene,StructureDefinition/RS-Observation-open-wound,StructureDefinition/RS-Observation-safety-accessories,StructureDefinition/RS-Observation,StructureDefinition/RS-Observation-ec-burns-agent,StructureDefinition/RS-Observation-ec-sexual-assault,StructureDefinition/RS-DocumentReference,StructureDefinition/RS-Observation-level-of-consciousness,StructureDefinition/RS-Observation-ec-gunshot-weapon,StructureDefinition/RS-Observation-date-received,StructureDefinition/RS-Observation-triage-priority,StructureDefinition/RS-Observation-how-many-vehicles,StructureDefinition/RS-Observation-activity-at-incident,StructureDefinition/RS-Observation-patients-vehicle,StructureDefinition/RS-Observation-position-of-patient,StructureDefinition/RS-Observation-ec-bites-stings-agent,StructureDefinition/RS-Patient,StructureDefinition/RS-Observation-ec-fall-specifics,StructureDefinition/RS-Observation-ec-mauling-assault,StructureDefinition/RS-Observation-concussion,StructureDefinition/RS-Observation-ec-drowning,StructureDefinition/RS-Observation-burn-1st,StructureDefinition/RS-Observation-collision-vs-noncollision,StructureDefinition/RS-Observation-ec-bites-stings,StructureDefinition/RS-Observation-place-of-occurrence,StructureDefinition/RS-Observation-other-vehicle,StructureDefinition/RS-Observation-ec-burns,StructureDefinition/RS-Observation-burn-2nd,StructureDefinition/RS-Observation-ec-gunshot,StructureDefinition/RS-Observation-time-station-arrival,StructureDefinition/RS-Observation-time-hospital-arrival,StructureDefinition/RS-Observation-ec-chemical,StructureDefinition/RS-Observation-collision-type,StructureDefinition/RS-Observation-ec-chemical-agent,StructureDefinition/RS-Observation-traffic-investigator,StructureDefinition/RS-Procedure,StructureDefinition/RS-MedicationStatement,StructureDefinition/RS-Observation-ec-drowning-other,StructureDefinition/RS-Observation-ec-other-specify,StructureDefinition/RS-Observation-ec-burns-other,StructureDefinition/RS-Observation-ec-fall,StructureDefinition/RS-Observation-abrasion,StructureDefinition/RS-Observation-ec-firecracker-type,StructureDefinition/RS-Observation-transport-vehicular-flag,StructureDefinition/RS-AllergyIntolerance,StructureDefinition/RS-Observation-ec-hanging-strangulation,StructureDefinition/RS-Observation-body-temperature,StructureDefinition/RS-Observation-injury-datetime,StructureDefinition/RS-Observation-contusion,StructureDefinition/RS-Condition,StructureDefinition/RS-Observation-multiple-injuries,StructureDefinition/RS-Observation-ec-other,StructureDefinition/RS-Observation-fracture-closed,StructureDefinition/RS-Observation-ec-sharp-object-specify,StructureDefinition/RS-Observation-pupils,StructureDefinition/RS-Observation-fracture-open,StructureDefinition/RS-Claim,StructureDefinition/RS-Observation-reported-complaint,StructureDefinition/RS-Observation-ec-forces-of-nature,StructureDefinition/RS-Observation-gcs","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/RS-Patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.330",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/RS-Location-Incident","hl7.fhir.r4.core"
